,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue CatID,Venue Category,Venue Score
3544,KAMPUNG MELAYU,-6.2247197635407,106.866912458036,518fa2a5498eb76a750086dd,Gado-Gado Boplo,-6.220605235383878,106.86792209225544,4deefc054765f83613cdba6f,Indonesian Restaurant,6.2
3545,KAMPUNG MELAYU,-6.2247197635407,106.866912458036,4bc0a1cef8219c74afd7b110,Chinese Food KTT,-6.220651809176044,106.86521539710263,4bf58dd8d48988d145941735,Chinese Restaurant,6.2
3546,KAMPUNG MELAYU,-6.2247197635407,106.866912458036,5083e831e4b0361f67328762,Cuppa Coffee Inc.,-6.220564406749756,106.86788100971611,4bf58dd8d48988d1e0931735,Coffee Shop,6.0
3547,KAMPUNG MELAYU,-6.2247197635407,106.866912458036,4e48faf518a8f9804ce9a34e,kfc glael,-6.22475,106.86689,4bf58dd8d48988d14f941735,Southern / Soul Food Restaurant,0.0
3548,KAMPUNG MELAYU,-6.2247197635407,106.866912458036,50863065e4b083eee2c19c0a,Jatinegara X'tainment,-6.220556770766887,106.86780348032221,4bf58dd8d48988d120951735,Food Court,6.0
3549,KAMPUNG MELAYU,-6.2247197635407,106.866912458036,502f7af0e4b06a779e1c6249,KFC,-6.220505197639821,106.86788713433411,4bf58dd8d48988d16e941735,Fast Food Restaurant,5.9
3550,KAMPUNG MELAYU,-6.2247197635407,106.866912458036,4f292286e4b083b61080a48f,Masjid Al-Falah,-6.226959561723392,106.86425289294415,4bf58dd8d48988d138941735,Mosque,0.0
3551,BIDARACINA,-6.2398637,106.8664911,4cb1054fb4b0a35d97a54ece,Alfa mart otista 82,-6.239138,106.869056,4d954b0ea243a5684a65b473,Convenience Store,7.9
3552,BIDARACINA,-6.2398637,106.8664911,548c6d7b498e7d1ac149e7c8,McDonald's,-6.236946196049579,106.86895678588638,4bf58dd8d48988d16e941735,Fast Food Restaurant,8.3
3553,BIDARACINA,-6.2398637,106.8664911,4bb87b89cf2fc9b6b5909f02,Bakmi Golek,-6.240822341265882,106.86946768852265,4bf58dd8d48988d1d1941735,Noodle House,7.8
3554,BIDARACINA,-6.2398637,106.8664911,5544c067498ee7152e7a73e2,Domino's Pizza,-6.23915863982966,106.86926633498486,4bf58dd8d48988d1ca941735,Pizza Place,7.4
3555,BIDARACINA,-6.2398637,106.8664911,50c030d2e4b0db1a2b200d12,Frestive,-6.243134639878573,106.8690044039366,4bf58dd8d48988d1fa941735,Farmers Market,7.5
3556,BIDARACINA,-6.2398637,106.8664911,4cab0817d971b1f7661127e1,Sate Tegal H. Ridwan,-6.242885264071345,106.86907350826517,4deefc054765f83613cdba6f,Indonesian Restaurant,7.0
3557,BIDARACINA,-6.2398637,106.8664911,599ec12ca22db7126247955b,Cerita Cafe,-6.236991,106.86916,4bf58dd8d48988d16d941735,Café,6.7
3558,BIDARACINA,-6.2398637,106.8664911,4bc28b8674a9a5933c88d3f6,PT. NISSAN Motor Indonesia,-6.242957298856194,106.86407075980748,4eb1c1623b7b52c0e1adc2ec,Auto Dealership,6.4
3559,BIDARACINA,-6.2398637,106.8664911,4d4e1237e0f2a1cdc446898d,Hotel Fiducia,-6.23924106732502,106.8693009108568,4bf58dd8d48988d1fa931735,Hotel,6.1
3560,BIDARACINA,-6.2398637,106.8664911,4ce8f190d99f721e53a7b373,A&W,-6.241781601016256,106.86368816730354,4bf58dd8d48988d14e941735,American Restaurant,5.9
3561,BIDARACINA,-6.2398637,106.8664911,4bee6ef83686c9b62b82246e,Laris Love Salon,-6.239009209144698,106.87021365102191,4bf58dd8d48988d110951735,Salon / Barbershop,5.6
3562,BIDARACINA,-6.2398637,106.8664911,4d26f29b467d6ea81128b895,Rumah Makan Bakmi GG Tanjung,-6.239387420140004,106.86984259975439,4bf58dd8d48988d1d1941735,Noodle House,0.0
3563,CIPINANG CEMPEDAK,-6.24602076683626,106.869519772154,528b34a3498ee2d53097addc,Hotel Ibis Cawang,-6.246353055081971,106.87233784300335,4bf58dd8d48988d1fa931735,Hotel,7.5
3564,CIPINANG CEMPEDAK,-6.24602076683626,106.869519772154,56eae358498e373969841cc1,Harper MT Haryono,-6.245172591930229,106.87228322816819,4bf58dd8d48988d1fa931735,Hotel,7.5
3565,CIPINANG CEMPEDAK,-6.24602076683626,106.869519772154,50c030d2e4b0db1a2b200d12,Frestive,-6.243134639878573,106.8690044039366,4bf58dd8d48988d1fa941735,Farmers Market,7.5
3566,CIPINANG CEMPEDAK,-6.24602076683626,106.869519772154,51eaa6b1498e81797de6b24c,Bakso Kumis Blok S,-6.245600330180228,106.87199784289494,4bf58dd8d48988d1cb941735,Food Truck,7.3
3567,CIPINANG CEMPEDAK,-6.24602076683626,106.869519772154,4cab0817d971b1f7661127e1,Sate Tegal H. Ridwan,-6.242885264071345,106.86907350826517,4deefc054765f83613cdba6f,Indonesian Restaurant,7.0
3568,CIPINANG CEMPEDAK,-6.24602076683626,106.869519772154,4cc80ae9be8746881cd681af,Lapo Sabasdo UKI Cawang,-6.2453184245897235,106.87207275812955,4bf58dd8d48988d1cb941735,Food Truck,6.6
3569,CIPINANG CEMPEDAK,-6.24602076683626,106.869519772154,4f841b58e4b0355f688ab588,Cawang Food Court,-6.242836740114578,106.87205660739433,4bf58dd8d48988d142941735,Asian Restaurant,6.5
3570,CIPINANG CEMPEDAK,-6.24602076683626,106.869519772154,4caed71ef2dbef3b752d78e5,MT. Haryono (MTH) Square,-6.243974621876448,106.86912059783936,4bf58dd8d48988d1fd941735,Shopping Mall,6.0
3571,RAWA BUNGA,-6.21680837773747,106.868907627889,4ce61949f8653704cbbda0c4,Toko Prapatan,-6.216740465412823,106.86705856289315,4bf58dd8d48988d127951735,Arts & Crafts Store,7.6
3572,RAWA BUNGA,-6.21680837773747,106.868907627889,4d4148eb46775481f6555ff4,Pusat Batu dan permata Rawa bening Jatinegara,-6.216151171674131,106.86983138595205,4bf58dd8d48988d111951735,Jewelry Store,7.3
3573,RAWA BUNGA,-6.21680837773747,106.868907627889,4cf24f3f7e0da1cdf5d79697,Cafe Zamrud,-6.219320225905451,106.87118259047226,4bf58dd8d48988d142941735,Asian Restaurant,7.2
3574,RAWA BUNGA,-6.21680837773747,106.868907627889,515ee4c5e4b0443b3573b4e0,Beer House,-6.220599765031125,106.86756312094792,4bf58dd8d48988d116941735,Bar,7.3
3575,RAWA BUNGA,-6.21680837773747,106.868907627889,52eb7441498e0eeef6a17cfb,Dunkin Donuts Stasiun Jatinegara,-6.2150244716439,106.87028632461897,4bf58dd8d48988d148941735,Donut Shop,6.5
3576,RAWA BUNGA,-6.21680837773747,106.868907627889,4cdd3061a1bba35d22b19ee5,Hoka Hoka Bento,-6.218342536668436,106.86749110967001,4bf58dd8d48988d111941735,Japanese Restaurant,6.4
3577,RAWA BUNGA,-6.21680837773747,106.868907627889,4ef6e7cb02d5abdcbb070113,Loving Hut Jatinegara,-6.218453780500594,106.86852081785153,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,6.3
3578,RAWA BUNGA,-6.21680837773747,106.868907627889,5045a168e4b06002d9863d3d,Jakarta Gems Center (JGC),-6.215970851636897,106.86900125367978,4bf58dd8d48988d111951735,Jewelry Store,6.3
3579,RAWA BUNGA,-6.21680837773747,106.868907627889,4c2348f0fbe5c9b653229b21,Bubur sukabumi jatinegara,-6.216815,106.867133,4bf58dd8d48988d142941735,Asian Restaurant,6.2
3580,RAWA BUNGA,-6.21680837773747,106.868907627889,4bf920678d30d13ac1b70118,Seafood 68,-6.2200289274026055,106.86828361047061,4bf58dd8d48988d1ce941735,Seafood Restaurant,6.4
3581,RAWA BUNGA,-6.21680837773747,106.868907627889,508630fde4b0d578bc08b97f,Rice Bowl,-6.2205596030517905,106.86778611694791,4bf58dd8d48988d145941735,Chinese Restaurant,6.5
3582,RAWA BUNGA,-6.21680837773747,106.868907627889,4ba63a70f964a520543d39e3,Stasiun Jatinegara,-6.215092034628482,106.87030937528488,4bf58dd8d48988d129951735,Train Station,6.0
3583,RAWA BUNGA,-6.21680837773747,106.868907627889,518fa2a5498eb76a750086dd,Gado-Gado Boplo,-6.220605235383878,106.86792209225544,4deefc054765f83613cdba6f,Indonesian Restaurant,6.2
3584,RAWA BUNGA,-6.21680837773747,106.868907627889,4c53cf7a30f92d7f54a967b9,Ayam Goreng Ibu Haji,-6.216425648102222,106.87058022078365,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,5.7
3585,RAWA BUNGA,-6.21680837773747,106.868907627889,4bab5cccf964a5207aa33ae3,Jakarta Gems Centre,-6.216019877728072,106.86995610150326,4bf58dd8d48988d111951735,Jewelry Store,5.7
3586,RAWA BUNGA,-6.21680837773747,106.868907627889,4eab7db782312ec2f6f70a71,Pasar Rawa Bening Pusat Batu Permata,-6.21543694868335,106.87100089634482,4bf58dd8d48988d111951735,Jewelry Store,5.7
3587,RAWA BUNGA,-6.21680837773747,106.868907627889,5083e831e4b0361f67328762,Cuppa Coffee Inc.,-6.220564406749756,106.86788100971611,4bf58dd8d48988d1e0931735,Coffee Shop,6.0
3588,RAWA BUNGA,-6.21680837773747,106.868907627889,4bf776075ec320a1932587d3,Ayam Goreng Bu Haji,-6.216458107118565,106.8702632739554,4bf58dd8d48988d142941735,Asian Restaurant,5.6
3589,RAWA BUNGA,-6.21680837773747,106.868907627889,4c9dea6246978cfa36ff9b7f,Ayam Goreng Sari Rasa (Mang Kabayan),-6.217506644359221,106.86820024899971,4bf58dd8d48988d1cb941735,Food Truck,5.6
3590,RAWA BUNGA,-6.21680837773747,106.868907627889,50863065e4b083eee2c19c0a,Jatinegara X'tainment,-6.220556770766887,106.86780348032221,4bf58dd8d48988d120951735,Food Court,6.0
3591,RAWA BUNGA,-6.21680837773747,106.868907627889,502f7af0e4b06a779e1c6249,KFC,-6.220505197639821,106.86788713433411,4bf58dd8d48988d16e941735,Fast Food Restaurant,5.9
3592,RAWA BUNGA,-6.21680837773747,106.868907627889,4bc81fdc8b7c9c7475a637cf,Pasar Jatinegara,-6.215508233802428,106.8652843852275,50be8ee891d4fa8dcc7199a7,Market,5.9
3593,RAWA BUNGA,-6.21680837773747,106.868907627889,4c6e1c9ba437224ba12e2fb1,Pasar Mester Jatinegara,-6.215747163686238,106.8647484696595,4bf58dd8d48988d1ff941735,Miscellaneous Shop,5.8
3594,RAWA BUNGA,-6.21680837773747,106.868907627889,4d2d3d00fd2e236a6dd6eede,Sate Keroncong Jatinegara,-6.2147198269313115,106.86510574656478,4deefc054765f83613cdba6f,Indonesian Restaurant,0.0
3595,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,5746ad5a498ee2b46c1c998f,Eat And Eat At Mall@Basura,-6.223558800075223,106.87854492349234,4bf58dd8d48988d120951735,Food Court,8.0
3596,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,57c18f5f498eb6f445df51f4,Starbucks,-6.2242126,106.87781,4bf58dd8d48988d1e0931735,Coffee Shop,7.5
3597,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,581dee681094cb3c830d2610,Starbucks,-6.224448450419985,106.87783166640399,4bf58dd8d48988d1e0931735,Coffee Shop,7.5
3598,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,56fe0000498e64d89f6a1251,Mall@Bassura,-6.22405828172573,106.87799512902862,4bf58dd8d48988d1fd941735,Shopping Mall,7.4
3599,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,575be2ea498e745016d606f5,bistroffee,-6.2244356291950105,106.87774658203125,4bf58dd8d48988d16d941735,Café,7.2
3600,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,574c0172498eb57fdcb620a6,Bassura XXI,-6.224054257793835,106.87813902578907,4bf58dd8d48988d17f941735,Movie Theater,7.1
3601,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,4b7b9deff964a520d5682fe3,Pasar Gembrong,-6.224307642128548,106.87585830688477,4bf58dd8d48988d1f3941735,Toy / Game Store,6.7
3602,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,4d25d44fbcc1224ba439941b,Starbucks (Cipinang),-6.219253152402,106.87808910799437,4bf58dd8d48988d1e0931735,Coffee Shop,7.2
3603,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,57628b37498ec6841d0ad98a,Imperial Kitchen & Dimsum,-6.224426102630807,106.87796783071279,4bf58dd8d48988d142941735,Asian Restaurant,6.7
3604,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,4c711e6ef23c76b04448ec85,"Sate Kambing Bypass ""H.GIYO""",-6.226354302143861,106.87552893188659,56aa371be4b08b9a8d57350e,Satay Restaurant,6.8
3605,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,4f9d0b10e4b01da4009633c6,TIM,-6.224259930504687,106.87464294183964,4bf58dd8d48988d17f941735,Movie Theater,0.0
3606,CIPINANG BESAR SELATAN,-6.22299381980359,106.876065080293,4c4fb86e1886c9b6c4c37f27,Soto ambengan 'cak har',-6.225122963976387,106.87829080829259,4bf58dd8d48988d142941735,Asian Restaurant,0.0
3607,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,5746ad5a498ee2b46c1c998f,Eat And Eat At Mall@Basura,-6.223558800075223,106.87854492349234,4bf58dd8d48988d120951735,Food Court,8.0
3608,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,57c18f5f498eb6f445df51f4,Starbucks,-6.2242126,106.87781,4bf58dd8d48988d1e0931735,Coffee Shop,7.5
3609,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,581dee681094cb3c830d2610,Starbucks,-6.224448450419985,106.87783166640399,4bf58dd8d48988d1e0931735,Coffee Shop,7.5
3610,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,56fe0000498e64d89f6a1251,Mall@Bassura,-6.22405828172573,106.87799512902862,4bf58dd8d48988d1fd941735,Shopping Mall,7.4
3611,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,575be2ea498e745016d606f5,bistroffee,-6.2244356291950105,106.87774658203125,4bf58dd8d48988d16d941735,Café,7.2
3612,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,574c0172498eb57fdcb620a6,Bassura XXI,-6.224054257793835,106.87813902578907,4bf58dd8d48988d17f941735,Movie Theater,7.1
3613,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,4b7b9deff964a520d5682fe3,Pasar Gembrong,-6.224307642128548,106.87585830688477,4bf58dd8d48988d1f3941735,Toy / Game Store,6.7
3614,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,4d25d44fbcc1224ba439941b,Starbucks (Cipinang),-6.219253152402,106.87808910799437,4bf58dd8d48988d1e0931735,Coffee Shop,7.2
3615,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,57628b37498ec6841d0ad98a,Imperial Kitchen & Dimsum,-6.224426102630807,106.87796783071279,4bf58dd8d48988d142941735,Asian Restaurant,6.7
3616,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,4c711e6ef23c76b04448ec85,"Sate Kambing Bypass ""H.GIYO""",-6.226354302143861,106.87552893188659,56aa371be4b08b9a8d57350e,Satay Restaurant,6.8
3617,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,4f9d0b10e4b01da4009633c6,TIM,-6.224259930504687,106.87464294183964,4bf58dd8d48988d17f941735,Movie Theater,0.0
3618,CIPINANG BESAR UTARA,-6.22299381980359,106.876065080293,4c4fb86e1886c9b6c4c37f27,Soto ambengan 'cak har',-6.225122963976387,106.87829080829259,4bf58dd8d48988d142941735,Asian Restaurant,0.0
3619,CIPINANG MUARA,-6.2353271885967,106.882427481274,4bf4382e98ac0f47c4bc63a8,Pasar Ciplak,-6.236468356106956,106.8807688550545,4bf58dd8d48988d1f6941735,Department Store,5.8
3620,CIPINANG MUARA,-6.2353271885967,106.882427481274,4c3dca45a97bbe9a4449fcdd,Goedang Futsal,-6.239169150093413,106.88258691202657,4bf58dd8d48988d188941735,Soccer Stadium,6.0
3621,CIPINANG MUARA,-6.2353271885967,106.882427481274,4c4bd9675609c9b67c86ae91,Sop Kaki Kambing Gudang Seng,-6.239596703601714,106.88321388752135,4bf58dd8d48988d115941735,Middle Eastern Restaurant,6.0
3622,CIPINANG MUARA,-6.2353271885967,106.882427481274,50017076e4b025b2582531d8,Gudang Futsal,-6.239714479341095,106.88258418542391,4bf58dd8d48988d188941735,Soccer Stadium,0.0
3623,CIPINANG MUARA,-6.2353271885967,106.882427481274,4db51a367abad708f2525897,halte gudang seng,-6.239559214499043,106.88373327255249,4bf58dd8d48988d1fe931735,Bus Station,0.0
3624,PONDOK BAMBU,-6.23896826666667,106.905702433333,4c0a0e25bbc676b0d64349d5,Alfa mart,-6.23900521145347,106.90510505908011,4bf58dd8d48988d118951735,Grocery Store,7.1
3625,PONDOK BAMBU,-6.23896826666667,106.905702433333,4e8c63ca93adecfdb960a465,Mie Ayam Gloria,-6.239002883333334,106.90624485,4bf58dd8d48988d142941735,Asian Restaurant,6.9
3626,PONDOK BAMBU,-6.23896826666667,106.905702433333,4c01a433f8492d7f78365ffa,Pasar pondok bambu,-6.238260607401268,106.90262004915594,4bf58dd8d48988d1f7941735,Flea Market,7.2
3627,PONDOK BAMBU,-6.23896826666667,106.905702433333,4cb4181b562d224bc1cf3188,Pasar Inpres Pondok Bambu,-6.238459191373322,106.90316382541712,4bf58dd8d48988d1e1931735,Arcade,6.0
3628,DUREN SAWIT,-6.23425818346542,106.921162502148,50a77eb3e4b0ee89cf6815cc,STARBUCKS,-6.234872037721032,106.9217527169344,4bf58dd8d48988d1e0931735,Coffee Shop,7.1
3629,DUREN SAWIT,-6.23425818346542,106.921162502148,4c1cb433b9f876b0df487c46,Bakso Rusuk Radin Inten,-6.232358097748952,106.92249102888606,52960eda3cf9994f4e043acc,Indonesian Meatball Place,7.1
3630,DUREN SAWIT,-6.23425818346542,106.921162502148,4c248523a852c9288432e36c,Bakso Rusuk Solo,-6.232480741315562,106.92225448529659,52960eda3cf9994f4e043acc,Indonesian Meatball Place,6.5
3631,DUREN SAWIT,-6.23425818346542,106.921162502148,4e61e0a4aeb7360314ac20bd,Kolam Renang Buaran Regency,-6.232849568994753,106.92476174490791,4bf58dd8d48988d105941735,Gym Pool,6.8
